SCHOOL_YEAR,DISTRICT_CODE,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,Revenues/Expenditures,Description,REV_EXP_VALUE,Dollars per FTE
2016-17,627,Chattooga County,6195,Preschool (Nutrition Center),K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,627,Chattooga County,6195,Preschool (Nutrition Center),K-12 Expenditures,School Administration,0,0
2016-17,627,Chattooga County,6195,Preschool (Nutrition Center),K-12 Expenditures,School food Services,0,0
2016-17,627,Chattooga County,6195,Preschool (Nutrition Center),K-12 Expenditures,Transportation,0,0
2016-17,627,Chattooga County,5050,Summerville Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,627,Chattooga County,5050,Summerville Elementary School,K-12 Expenditures,General Administration,5748.27,5748.27
2016-17,627,Chattooga County,5050,Summerville Elementary School,K-12 Expenditures,Instruction,41.14,41.14
2016-17,627,Chattooga County,5050,Summerville Elementary School,K-12 Expenditures,Instructional Support,371693.73,371693.73
2016-17,627,Chattooga County,5050,Summerville Elementary School,K-12 Expenditures,Maintenance and Operations,64324.36,64324.36
2016-17,627,Chattooga County,5050,Summerville Elementary School,K-12 Expenditures,Media,0,0
2016-17,627,Chattooga County,5050,Summerville Elementary School,K-12 Expenditures,Pupil Services,105000.76,105000.76
2016-17,627,Chattooga County,5050,Summerville Elementary School,K-12 Expenditures,Renovation and Capital Projects,20769.6,20769.6
2016-17,627,Chattooga County,5050,Summerville Elementary School,K-12 Expenditures,School Administration,0,0
2016-17,627,Chattooga County,5050,Summerville Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,627,Chattooga County,5050,Summerville Elementary School,K-12 Expenditures,Transportation,46.5,46.5
2016-17,627,Chattooga County,2052,Summerville Middle School,K-12 Expenditures,Debt Services,0,0
2016-17,627,Chattooga County,2052,Summerville Middle School,K-12 Expenditures,General Administration,0,0
2016-17,627,Chattooga County,2052,Summerville Middle School,K-12 Expenditures,Instruction,2344328.23,6440.46
2016-17,627,Chattooga County,2052,Summerville Middle School,K-12 Expenditures,Instructional Support,71659.57,196.87
2016-17,627,Chattooga County,2052,Summerville Middle School,K-12 Expenditures,Maintenance and Operations,102422.05,281.38
2016-17,627,Chattooga County,2052,Summerville Middle School,K-12 Expenditures,Media,101894,279.93
2016-17,627,Chattooga County,2052,Summerville Middle School,K-12 Expenditures,Pupil Services,47134.11,129.49
2016-17,627,Chattooga County,2052,Summerville Middle School,K-12 Expenditures,Renovation and Capital Projects,169281.32,465.06
2016-17,627,Chattooga County,2052,Summerville Middle School,K-12 Expenditures,School Administration,258150.68,709.21
2016-17,627,Chattooga County,2052,Summerville Middle School,K-12 Expenditures,School food Services,0,0
2016-17,627,Chattooga County,2052,Summerville Middle School,K-12 Expenditures,Transportation,0,0
2016-17,627,Chattooga County,8012,Transportation Facility,K-12 Expenditures,Debt Services,0,0
2016-17,627,Chattooga County,8012,Transportation Facility,K-12 Expenditures,General Administration,0,0
2016-17,627,Chattooga County,8012,Transportation Facility,K-12 Expenditures,Instruction,0,0
2016-17,627,Chattooga County,8012,Transportation Facility,K-12 Expenditures,Instructional Support,0,0
2016-17,627,Chattooga County,8012,Transportation Facility,K-12 Expenditures,Maintenance and Operations,23260.92,23260.92
2016-17,627,Chattooga County,8012,Transportation Facility,K-12 Expenditures,Media,0,0
2016-17,627,Chattooga County,8012,Transportation Facility,K-12 Expenditures,Pupil Services,0,0
2016-17,627,Chattooga County,8012,Transportation Facility,K-12 Expenditures,Renovation and Capital Projects,19862,19862
2016-17,627,Chattooga County,8012,Transportation Facility,K-12 Expenditures,School Administration,0,0
2016-17,627,Chattooga County,8012,Transportation Facility,K-12 Expenditures,School food Services,0,0
2016-17,627,Chattooga County,8012,Transportation Facility,K-12 Expenditures,Transportation,1320695.81,1320695.81
2016-17,628,Cherokee County,6597,ACE Academy,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,6597,ACE Academy,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,6597,ACE Academy,K-12 Expenditures,Instruction,2520277.69,2520277.69
2016-17,628,Cherokee County,6597,ACE Academy,K-12 Expenditures,Instructional Support,0,0
2016-17,628,Cherokee County,6597,ACE Academy,K-12 Expenditures,Maintenance and Operations,149047.72,149047.72
2016-17,628,Cherokee County,6597,ACE Academy,K-12 Expenditures,Media,0,0
2016-17,628,Cherokee County,6597,ACE Academy,K-12 Expenditures,Pupil Services,40654.32,40654.32
2016-17,628,Cherokee County,6597,ACE Academy,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,6597,ACE Academy,K-12 Expenditures,School Administration,385966.79,385966.79
2016-17,628,Cherokee County,6597,ACE Academy,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,6597,ACE Academy,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Expenditures,Debt Services,15537936.25,367.54
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Expenditures,General Administration,5313012.74,125.68
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Expenditures,Instruction,249752316.2,5907.8
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Expenditures,Instructional Support,13873502.26,328.17
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Expenditures,Maintenance and Operations,24881022.49,588.55
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Expenditures,Media,4192494.42,99.17
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Expenditures,Pupil Services,13008313.68,307.71
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Expenditures,School Administration,22387655.61,529.57
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Expenditures,School food Services,163756.7,3.87
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Expenditures,Transportation,19413094.15,459.21
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Revenues,Federal,803871.53,19.02
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Revenues,Local,158600652.5,3751.64
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Revenues,Other,15636319.97,369.87
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Revenues,State Lottery,0,0
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Revenues,State Other,3885978.37,91.92
2016-17,628,Cherokee County,ALL,All Column Values,K-12 Revenues,State QBE,194027962,4589.66
2016-17,628,Cherokee County,397,Arnold Mill Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,397,Arnold Mill Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,397,Arnold Mill Elementary School,K-12 Expenditures,Instruction,4844626.98,6070.96
2016-17,628,Cherokee County,397,Arnold Mill Elementary School,K-12 Expenditures,Instructional Support,6791.7,8.51
2016-17,628,Cherokee County,397,Arnold Mill Elementary School,K-12 Expenditures,Maintenance and Operations,175250.16,219.61
2016-17,628,Cherokee County,397,Arnold Mill Elementary School,K-12 Expenditures,Media,95429.26,119.59
2016-17,628,Cherokee County,397,Arnold Mill Elementary School,K-12 Expenditures,Pupil Services,215135.64,269.59
2016-17,628,Cherokee County,397,Arnold Mill Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,397,Arnold Mill Elementary School,K-12 Expenditures,School Administration,368775.04,462.12
2016-17,628,Cherokee County,397,Arnold Mill Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,397,Arnold Mill Elementary School,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,108,Avery Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,108,Avery Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,108,Avery Elementary School,K-12 Expenditures,Instruction,5727953.34,5588.25
2016-17,628,Cherokee County,108,Avery Elementary School,K-12 Expenditures,Instructional Support,4719.15,4.6
2016-17,628,Cherokee County,108,Avery Elementary School,K-12 Expenditures,Maintenance and Operations,175511.41,171.23
2016-17,628,Cherokee County,108,Avery Elementary School,K-12 Expenditures,Media,109828.27,107.15
2016-17,628,Cherokee County,108,Avery Elementary School,K-12 Expenditures,Pupil Services,135468.27,132.16
2016-17,628,Cherokee County,108,Avery Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,108,Avery Elementary School,K-12 Expenditures,School Administration,493423.89,481.39
2016-17,628,Cherokee County,108,Avery Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,108,Avery Elementary School,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,213,Ball Ground Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,213,Ball Ground Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,213,Ball Ground Elementary School,K-12 Expenditures,Instruction,3050668.53,6225.85
2016-17,628,Cherokee County,213,Ball Ground Elementary School,K-12 Expenditures,Instructional Support,4782.09,9.76
2016-17,628,Cherokee County,213,Ball Ground Elementary School,K-12 Expenditures,Maintenance and Operations,116076.1,236.89
2016-17,628,Cherokee County,213,Ball Ground Elementary School,K-12 Expenditures,Media,88803.16,181.23
2016-17,628,Cherokee County,213,Ball Ground Elementary School,K-12 Expenditures,Pupil Services,86990.38,177.53
2016-17,628,Cherokee County,213,Ball Ground Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,213,Ball Ground Elementary School,K-12 Expenditures,School Administration,402601.21,821.64
2016-17,628,Cherokee County,213,Ball Ground Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,213,Ball Ground Elementary School,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,196,Bascomb Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,196,Bascomb Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,196,Bascomb Elementary School,K-12 Expenditures,Instruction,5796562.8,5890.82
2016-17,628,Cherokee County,196,Bascomb Elementary School,K-12 Expenditures,Instructional Support,2532.91,2.57
2016-17,628,Cherokee County,196,Bascomb Elementary School,K-12 Expenditures,Maintenance and Operations,155843.66,158.38
2016-17,628,Cherokee County,196,Bascomb Elementary School,K-12 Expenditures,Media,117013.35,118.92
2016-17,628,Cherokee County,196,Bascomb Elementary School,K-12 Expenditures,Pupil Services,170368.46,173.14
2016-17,628,Cherokee County,196,Bascomb Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,196,Bascomb Elementary School,K-12 Expenditures,School Administration,486082.71,493.99
2016-17,628,Cherokee County,196,Bascomb Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,196,Bascomb Elementary School,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,181,Booth Middle School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,181,Booth Middle School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,181,Booth Middle School,K-12 Expenditures,Instruction,9008021.4,5066.38
2016-17,628,Cherokee County,181,Booth Middle School,K-12 Expenditures,Instructional Support,6687.58,3.76
2016-17,628,Cherokee County,181,Booth Middle School,K-12 Expenditures,Maintenance and Operations,281621.02,158.39
2016-17,628,Cherokee County,181,Booth Middle School,K-12 Expenditures,Media,78058.22,43.9
2016-17,628,Cherokee County,181,Booth Middle School,K-12 Expenditures,Pupil Services,154433.36,86.86
2016-17,628,Cherokee County,181,Booth Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,181,Booth Middle School,K-12 Expenditures,School Administration,832811.56,468.4
2016-17,628,Cherokee County,181,Booth Middle School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,181,Booth Middle School,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,189,Boston Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,189,Boston Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,189,Boston Elementary School,K-12 Expenditures,Instruction,3775221.28,6021.09
2016-17,628,Cherokee County,189,Boston Elementary School,K-12 Expenditures,Instructional Support,4902.23,7.82
2016-17,628,Cherokee County,189,Boston Elementary School,K-12 Expenditures,Maintenance and Operations,128651.74,205.19
2016-17,628,Cherokee County,189,Boston Elementary School,K-12 Expenditures,Media,101679.71,162.17
2016-17,628,Cherokee County,189,Boston Elementary School,K-12 Expenditures,Pupil Services,148442.8,236.75
2016-17,628,Cherokee County,189,Boston Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,189,Boston Elementary School,K-12 Expenditures,School Administration,369404.65,589.16
2016-17,628,Cherokee County,189,Boston Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,189,Boston Elementary School,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,409,Canton Elementary,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,409,Canton Elementary,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,409,Canton Elementary,K-12 Expenditures,Instruction,5428365.5,6524.48
2016-17,628,Cherokee County,409,Canton Elementary,K-12 Expenditures,Instructional Support,2509.17,3.02
2016-17,628,Cherokee County,409,Canton Elementary,K-12 Expenditures,Maintenance and Operations,177897.8,213.82
2016-17,628,Cherokee County,409,Canton Elementary,K-12 Expenditures,Media,109285.46,131.35
2016-17,628,Cherokee County,409,Canton Elementary,K-12 Expenditures,Pupil Services,196509.79,236.19
2016-17,628,Cherokee County,409,Canton Elementary,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,409,Canton Elementary,K-12 Expenditures,School Administration,447065.27,537.34
2016-17,628,Cherokee County,409,Canton Elementary,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,409,Canton Elementary,K-12 Expenditures,Transportation,2241.74,2.69
2016-17,628,Cherokee County,101,Carmel Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,101,Carmel Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,101,Carmel Elementary School,K-12 Expenditures,Instruction,6591758.3,6313.94
2016-17,628,Cherokee County,101,Carmel Elementary School,K-12 Expenditures,Instructional Support,2156.03,2.07
2016-17,628,Cherokee County,101,Carmel Elementary School,K-12 Expenditures,Maintenance and Operations,196715.08,188.42
2016-17,628,Cherokee County,101,Carmel Elementary School,K-12 Expenditures,Media,116878.79,111.95
2016-17,628,Cherokee County,101,Carmel Elementary School,K-12 Expenditures,Pupil Services,180679.49,173.06
2016-17,628,Cherokee County,101,Carmel Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,101,Carmel Elementary School,K-12 Expenditures,School Administration,462437.68,442.95
2016-17,628,Cherokee County,101,Carmel Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,101,Carmel Elementary School,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,8010,Central Office,K-12 Expenditures,Debt Services,15537936.25,15537936.25
2016-17,628,Cherokee County,8010,Central Office,K-12 Expenditures,General Administration,3962741.78,3962741.78
2016-17,628,Cherokee County,8010,Central Office,K-12 Expenditures,Instruction,12804231.32,12804231.32
2016-17,628,Cherokee County,8010,Central Office,K-12 Expenditures,Instructional Support,13475860.98,13475860.98
2016-17,628,Cherokee County,8010,Central Office,K-12 Expenditures,Maintenance and Operations,8804896.88,8804896.88
2016-17,628,Cherokee County,8010,Central Office,K-12 Expenditures,Media,389.91,389.91
2016-17,628,Cherokee County,8010,Central Office,K-12 Expenditures,Pupil Services,6787783.32,6787783.32
2016-17,628,Cherokee County,8010,Central Office,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,8010,Central Office,K-12 Expenditures,School Administration,97525.46,97525.46
2016-17,628,Cherokee County,8010,Central Office,K-12 Expenditures,School food Services,163756.7,163756.7
2016-17,628,Cherokee County,8010,Central Office,K-12 Expenditures,Transportation,305809.9,305809.9
2016-17,628,Cherokee County,201,Chapman Intermediate School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,201,Chapman Intermediate School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,201,Chapman Intermediate School,K-12 Expenditures,Instruction,0,0
2016-17,628,Cherokee County,201,Chapman Intermediate School,K-12 Expenditures,Instructional Support,0,0
2016-17,628,Cherokee County,201,Chapman Intermediate School,K-12 Expenditures,Maintenance and Operations,1487.2,1487.2
2016-17,628,Cherokee County,201,Chapman Intermediate School,K-12 Expenditures,Media,0,0
2016-17,628,Cherokee County,201,Chapman Intermediate School,K-12 Expenditures,Pupil Services,0,0
2016-17,628,Cherokee County,201,Chapman Intermediate School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,201,Chapman Intermediate School,K-12 Expenditures,School Administration,0,0
2016-17,628,Cherokee County,201,Chapman Intermediate School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,201,Chapman Intermediate School,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,5050,Cherokee High School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,5050,Cherokee High School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,5050,Cherokee High School,K-12 Expenditures,Instruction,14348324.49,5244.27
2016-17,628,Cherokee County,5050,Cherokee High School,K-12 Expenditures,Instructional Support,75360.62,27.54
2016-17,628,Cherokee County,5050,Cherokee High School,K-12 Expenditures,Maintenance and Operations,718337.06,262.55
2016-17,628,Cherokee County,5050,Cherokee High School,K-12 Expenditures,Media,214443.71,78.38
2016-17,628,Cherokee County,5050,Cherokee High School,K-12 Expenditures,Pupil Services,308156.19,112.63
2016-17,628,Cherokee County,5050,Cherokee High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,5050,Cherokee High School,K-12 Expenditures,School Administration,1195811,437.07
2016-17,628,Cherokee County,5050,Cherokee High School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,5050,Cherokee High School,K-12 Expenditures,Transportation,17376.76,6.35
2016-17,628,Cherokee County,313,Clark Creek Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,313,Clark Creek Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,313,Clark Creek Elementary School,K-12 Expenditures,Instruction,5615622.25,5119.07
2016-17,628,Cherokee County,313,Clark Creek Elementary School,K-12 Expenditures,Instructional Support,84121.46,76.68
2016-17,628,Cherokee County,313,Clark Creek Elementary School,K-12 Expenditures,Maintenance and Operations,238721.12,217.61
2016-17,628,Cherokee County,313,Clark Creek Elementary School,K-12 Expenditures,Media,120288.43,109.65
2016-17,628,Cherokee County,313,Clark Creek Elementary School,K-12 Expenditures,Pupil Services,216769.95,197.6
2016-17,628,Cherokee County,313,Clark Creek Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,313,Clark Creek Elementary School,K-12 Expenditures,School Administration,478215.94,435.93
2016-17,628,Cherokee County,313,Clark Creek Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,313,Clark Creek Elementary School,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,1052,Clayton Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,1052,Clayton Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,1052,Clayton Elementary School,K-12 Expenditures,Instruction,1826600.69,7839.49
2016-17,628,Cherokee County,1052,Clayton Elementary School,K-12 Expenditures,Instructional Support,701.43,3.01
2016-17,628,Cherokee County,1052,Clayton Elementary School,K-12 Expenditures,Maintenance and Operations,112345.76,482.17
2016-17,628,Cherokee County,1052,Clayton Elementary School,K-12 Expenditures,Media,105831.77,454.21
2016-17,628,Cherokee County,1052,Clayton Elementary School,K-12 Expenditures,Pupil Services,41218.77,176.9
2016-17,628,Cherokee County,1052,Clayton Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,1052,Clayton Elementary School,K-12 Expenditures,School Administration,223259.44,958.2
2016-17,628,Cherokee County,1052,Clayton Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,1052,Clayton Elementary School,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,305,Creekland Middle School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,305,Creekland Middle School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,305,Creekland Middle School,K-12 Expenditures,Instruction,7941806.17,5291.01
2016-17,628,Cherokee County,305,Creekland Middle School,K-12 Expenditures,Instructional Support,3755.87,2.5
2016-17,628,Cherokee County,305,Creekland Middle School,K-12 Expenditures,Maintenance and Operations,315416,210.14
2016-17,628,Cherokee County,305,Creekland Middle School,K-12 Expenditures,Media,110223.77,73.43
2016-17,628,Cherokee County,305,Creekland Middle School,K-12 Expenditures,Pupil Services,137126,91.36
2016-17,628,Cherokee County,305,Creekland Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,305,Creekland Middle School,K-12 Expenditures,School Administration,693987.35,462.35
2016-17,628,Cherokee County,305,Creekland Middle School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,305,Creekland Middle School,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,106,Creekview High School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,106,Creekview High School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,106,Creekview High School,K-12 Expenditures,Instruction,9754180.88,4881.97
2016-17,628,Cherokee County,106,Creekview High School,K-12 Expenditures,Instructional Support,19991.17,10.01
2016-17,628,Cherokee County,106,Creekview High School,K-12 Expenditures,Maintenance and Operations,610151.15,305.38
2016-17,628,Cherokee County,106,Creekview High School,K-12 Expenditures,Media,146166.79,73.16
2016-17,628,Cherokee County,106,Creekview High School,K-12 Expenditures,Pupil Services,246630.73,123.44
2016-17,628,Cherokee County,106,Creekview High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,106,Creekview High School,K-12 Expenditures,School Administration,1114252.17,557.68
2016-17,628,Cherokee County,106,Creekview High School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,106,Creekview High School,K-12 Expenditures,Transportation,16409.94,8.21
2016-17,628,Cherokee County,176,Etowah High School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,176,Etowah High School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,176,Etowah High School,K-12 Expenditures,Instruction,11942210.53,4888.34
2016-17,628,Cherokee County,176,Etowah High School,K-12 Expenditures,Instructional Support,17798.53,7.29
2016-17,628,Cherokee County,176,Etowah High School,K-12 Expenditures,Maintenance and Operations,782048.47,320.12
2016-17,628,Cherokee County,176,Etowah High School,K-12 Expenditures,Media,199546.13,81.68
2016-17,628,Cherokee County,176,Etowah High School,K-12 Expenditures,Pupil Services,343036.93,140.42
2016-17,628,Cherokee County,176,Etowah High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,176,Etowah High School,K-12 Expenditures,School Administration,1256779.88,514.44
2016-17,628,Cherokee County,176,Etowah High School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,176,Etowah High School,K-12 Expenditures,Transportation,22649,9.27
2016-17,628,Cherokee County,505,Free Home Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,505,Free Home Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,505,Free Home Elementary School,K-12 Expenditures,Instruction,2097521.98,6356.13
2016-17,628,Cherokee County,505,Free Home Elementary School,K-12 Expenditures,Instructional Support,818.12,2.48
2016-17,628,Cherokee County,505,Free Home Elementary School,K-12 Expenditures,Maintenance and Operations,106276.79,322.05
2016-17,628,Cherokee County,505,Free Home Elementary School,K-12 Expenditures,Media,91567.35,277.48
2016-17,628,Cherokee County,505,Free Home Elementary School,K-12 Expenditures,Pupil Services,44641.78,135.28
2016-17,628,Cherokee County,505,Free Home Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,505,Free Home Elementary School,K-12 Expenditures,School Administration,217166.47,658.08
2016-17,628,Cherokee County,505,Free Home Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,505,Free Home Elementary School,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,205,Freedom Middle School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,205,Freedom Middle School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,205,Freedom Middle School,K-12 Expenditures,Instruction,6711782.58,5786.02
2016-17,628,Cherokee County,205,Freedom Middle School,K-12 Expenditures,Instructional Support,6794.04,5.86
2016-17,628,Cherokee County,205,Freedom Middle School,K-12 Expenditures,Maintenance and Operations,236000.06,203.45
2016-17,628,Cherokee County,205,Freedom Middle School,K-12 Expenditures,Media,119340.73,102.88
2016-17,628,Cherokee County,205,Freedom Middle School,K-12 Expenditures,Pupil Services,155913.41,134.41
2016-17,628,Cherokee County,205,Freedom Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,205,Freedom Middle School,K-12 Expenditures,School Administration,510720.85,440.28
2016-17,628,Cherokee County,205,Freedom Middle School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,205,Freedom Middle School,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,3052,Hickory Flat Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,3052,Hickory Flat Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,3052,Hickory Flat Elementary School,K-12 Expenditures,Instruction,2697082.86,5595.61
2016-17,628,Cherokee County,3052,Hickory Flat Elementary School,K-12 Expenditures,Instructional Support,1502.53,3.12
2016-17,628,Cherokee County,3052,Hickory Flat Elementary School,K-12 Expenditures,Maintenance and Operations,177695.18,368.66
2016-17,628,Cherokee County,3052,Hickory Flat Elementary School,K-12 Expenditures,Media,85842.22,178.1
2016-17,628,Cherokee County,3052,Hickory Flat Elementary School,K-12 Expenditures,Pupil Services,42095.69,87.34
2016-17,628,Cherokee County,3052,Hickory Flat Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,3052,Hickory Flat Elementary School,K-12 Expenditures,School Administration,314923.82,653.37
2016-17,628,Cherokee County,3052,Hickory Flat Elementary School,K-12 Expenditures,School food Services,0,0
2016-17,628,Cherokee County,3052,Hickory Flat Elementary School,K-12 Expenditures,Transportation,0,0
2016-17,628,Cherokee County,199,Holly Springs Elementary School,K-12 Expenditures,Debt Services,0,0
2016-17,628,Cherokee County,199,Holly Springs Elementary School,K-12 Expenditures,General Administration,0,0
2016-17,628,Cherokee County,199,Holly Springs Elementary School,K-12 Expenditures,Instruction,5110735.7,6325.17
2016-17,628,Cherokee County,199,Holly Springs Elementary School,K-12 Expenditures,Instructional Support,4639.77,5.74
2016-17,628,Cherokee County,199,Holly Springs Elementary School,K-12 Expenditures,Maintenance and Operations,214178.43,265.07
2016-17,628,Cherokee County,199,Holly Springs Elementary School,K-12 Expenditures,Media,98040.18,121.34
2016-17,628,Cherokee County,199,Holly Springs Elementary School,K-12 Expenditures,Pupil Services,158304.32,195.92
2016-17,628,Cherokee County,199,Holly Springs Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2016-17,628,Cherokee County,199,Holly Springs Elementary School,K-12 Expenditures,School Administration,498463.69,616.91
