SCHOOL_YEAR,DISTRICT_CODE,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,Revenues/Expenditures,Description,REV_EXP_VALUE,Dollars per FTE
2014-15,638,Coweta County,389,East Coweta High School,K-12 Expenditures,Media,219277.3,78.09
2014-15,638,Coweta County,389,East Coweta High School,K-12 Expenditures,Pupil Services,632236.74,225.16
2014-15,638,Coweta County,389,East Coweta High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,389,East Coweta High School,K-12 Expenditures,School Administration,1106454.07,394.04
2014-15,638,Coweta County,389,East Coweta High School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,389,East Coweta High School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,289,East Coweta Middle School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,289,East Coweta Middle School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,289,East Coweta Middle School,K-12 Expenditures,Instruction,3328654.2,4887.89
2014-15,638,Coweta County,289,East Coweta Middle School,K-12 Expenditures,Instructional Support,4792.28,7.04
2014-15,638,Coweta County,289,East Coweta Middle School,K-12 Expenditures,Maintenance and Operations,31318.3,45.99
2014-15,638,Coweta County,289,East Coweta Middle School,K-12 Expenditures,Media,80107.5,117.63
2014-15,638,Coweta County,289,East Coweta Middle School,K-12 Expenditures,Pupil Services,232824.83,341.89
2014-15,638,Coweta County,289,East Coweta Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,289,East Coweta Middle School,K-12 Expenditures,School Administration,507963.96,745.91
2014-15,638,Coweta County,289,East Coweta Middle School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,289,East Coweta Middle School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,2052,Eastside Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,2052,Eastside Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,2052,Eastside Elementary School,K-12 Expenditures,Instruction,2582762.36,5602.52
2014-15,638,Coweta County,2052,Eastside Elementary School,K-12 Expenditures,Instructional Support,242,0.52
2014-15,638,Coweta County,2052,Eastside Elementary School,K-12 Expenditures,Maintenance and Operations,133535.96,289.67
2014-15,638,Coweta County,2052,Eastside Elementary School,K-12 Expenditures,Media,85062.13,184.52
2014-15,638,Coweta County,2052,Eastside Elementary School,K-12 Expenditures,Pupil Services,227696.56,493.92
2014-15,638,Coweta County,2052,Eastside Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,2052,Eastside Elementary School,K-12 Expenditures,School Administration,319168.88,692.34
2014-15,638,Coweta County,2052,Eastside Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,2052,Eastside Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,3052,Elm Street Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,3052,Elm Street Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,3052,Elm Street Elementary School,K-12 Expenditures,Instruction,2587880.65,5391.42
2014-15,638,Coweta County,3052,Elm Street Elementary School,K-12 Expenditures,Instructional Support,1173.18,2.44
2014-15,638,Coweta County,3052,Elm Street Elementary School,K-12 Expenditures,Maintenance and Operations,154778.72,322.46
2014-15,638,Coweta County,3052,Elm Street Elementary School,K-12 Expenditures,Media,81852.31,170.53
2014-15,638,Coweta County,3052,Elm Street Elementary School,K-12 Expenditures,Pupil Services,78748.24,164.06
2014-15,638,Coweta County,3052,Elm Street Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,3052,Elm Street Elementary School,K-12 Expenditures,School Administration,286631.42,597.15
2014-15,638,Coweta County,3052,Elm Street Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,3052,Elm Street Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,1056,Evans Middle School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,1056,Evans Middle School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,1056,Evans Middle School,K-12 Expenditures,Instruction,3668414.44,4858.83
2014-15,638,Coweta County,1056,Evans Middle School,K-12 Expenditures,Instructional Support,1040.7,1.38
2014-15,638,Coweta County,1056,Evans Middle School,K-12 Expenditures,Maintenance and Operations,141393.46,187.28
2014-15,638,Coweta County,1056,Evans Middle School,K-12 Expenditures,Media,92735.21,122.83
2014-15,638,Coweta County,1056,Evans Middle School,K-12 Expenditures,Pupil Services,223452.46,295.96
2014-15,638,Coweta County,1056,Evans Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,1056,Evans Middle School,K-12 Expenditures,School Administration,564741.7,748
2014-15,638,Coweta County,1056,Evans Middle School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,1056,Evans Middle School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,203,Glanton Elementary,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,203,Glanton Elementary,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,203,Glanton Elementary,K-12 Expenditures,Instruction,2154179.48,6994.09
2014-15,638,Coweta County,203,Glanton Elementary,K-12 Expenditures,Instructional Support,89,0.29
2014-15,638,Coweta County,203,Glanton Elementary,K-12 Expenditures,Maintenance and Operations,101581,329.81
2014-15,638,Coweta County,203,Glanton Elementary,K-12 Expenditures,Media,100882.69,327.54
2014-15,638,Coweta County,203,Glanton Elementary,K-12 Expenditures,Pupil Services,156976.99,509.67
2014-15,638,Coweta County,203,Glanton Elementary,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,203,Glanton Elementary,K-12 Expenditures,School Administration,294517.34,956.23
2014-15,638,Coweta County,203,Glanton Elementary,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,203,Glanton Elementary,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,195,Jefferson Parkway Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,195,Jefferson Parkway Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,195,Jefferson Parkway Elementary School,K-12 Expenditures,Instruction,2894475.57,6251.57
2014-15,638,Coweta County,195,Jefferson Parkway Elementary School,K-12 Expenditures,Instructional Support,41581.68,89.81
2014-15,638,Coweta County,195,Jefferson Parkway Elementary School,K-12 Expenditures,Maintenance and Operations,153376.98,331.27
2014-15,638,Coweta County,195,Jefferson Parkway Elementary School,K-12 Expenditures,Media,95965.26,207.27
2014-15,638,Coweta County,195,Jefferson Parkway Elementary School,K-12 Expenditures,Pupil Services,234910.3,507.37
2014-15,638,Coweta County,195,Jefferson Parkway Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,195,Jefferson Parkway Elementary School,K-12 Expenditures,School Administration,304806.24,658.33
2014-15,638,Coweta County,195,Jefferson Parkway Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,195,Jefferson Parkway Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,106,Lee Middle School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,106,Lee Middle School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,106,Lee Middle School,K-12 Expenditures,Instruction,4164246.01,4392.66
2014-15,638,Coweta County,106,Lee Middle School,K-12 Expenditures,Instructional Support,8144.08,8.59
2014-15,638,Coweta County,106,Lee Middle School,K-12 Expenditures,Maintenance and Operations,210555.33,222.1
2014-15,638,Coweta County,106,Lee Middle School,K-12 Expenditures,Media,96351.25,101.64
2014-15,638,Coweta County,106,Lee Middle School,K-12 Expenditures,Pupil Services,289154.02,305.01
2014-15,638,Coweta County,106,Lee Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,106,Lee Middle School,K-12 Expenditures,School Administration,496607.2,523.85
2014-15,638,Coweta County,106,Lee Middle School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,106,Lee Middle School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,299,Madras Middle School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,299,Madras Middle School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,299,Madras Middle School,K-12 Expenditures,Instruction,4519688.8,4263.86
2014-15,638,Coweta County,299,Madras Middle School,K-12 Expenditures,Instructional Support,6067.22,5.72
2014-15,638,Coweta County,299,Madras Middle School,K-12 Expenditures,Maintenance and Operations,41806.21,39.44
2014-15,638,Coweta County,299,Madras Middle School,K-12 Expenditures,Media,86462.44,81.57
2014-15,638,Coweta County,299,Madras Middle School,K-12 Expenditures,Pupil Services,265509.2,250.48
2014-15,638,Coweta County,299,Madras Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,299,Madras Middle School,K-12 Expenditures,School Administration,492189.88,464.33
2014-15,638,Coweta County,299,Madras Middle School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,299,Madras Middle School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,3054,Moreland Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,3054,Moreland Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,3054,Moreland Elementary School,K-12 Expenditures,Instruction,2488237.09,5746.51
2014-15,638,Coweta County,3054,Moreland Elementary School,K-12 Expenditures,Instructional Support,1253.76,2.9
2014-15,638,Coweta County,3054,Moreland Elementary School,K-12 Expenditures,Maintenance and Operations,133260.18,307.76
2014-15,638,Coweta County,3054,Moreland Elementary School,K-12 Expenditures,Media,82108.14,189.63
2014-15,638,Coweta County,3054,Moreland Elementary School,K-12 Expenditures,Pupil Services,195331.63,451.11
2014-15,638,Coweta County,3054,Moreland Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,3054,Moreland Elementary School,K-12 Expenditures,School Administration,291246.34,672.62
2014-15,638,Coweta County,3054,Moreland Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,3054,Moreland Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,192,Newnan Crossing Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,192,Newnan Crossing Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,192,Newnan Crossing Elementary School,K-12 Expenditures,Instruction,4584212.7,5133.5
2014-15,638,Coweta County,192,Newnan Crossing Elementary School,K-12 Expenditures,Instructional Support,2077.2,2.33
2014-15,638,Coweta County,192,Newnan Crossing Elementary School,K-12 Expenditures,Maintenance and Operations,187045.16,209.46
2014-15,638,Coweta County,192,Newnan Crossing Elementary School,K-12 Expenditures,Media,82769.06,92.69
2014-15,638,Coweta County,192,Newnan Crossing Elementary School,K-12 Expenditures,Pupil Services,192177.75,215.2
2014-15,638,Coweta County,192,Newnan Crossing Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,192,Newnan Crossing Elementary School,K-12 Expenditures,School Administration,474500.3,531.36
2014-15,638,Coweta County,192,Newnan Crossing Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,192,Newnan Crossing Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,5054,Newnan High School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,5054,Newnan High School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,5054,Newnan High School,K-12 Expenditures,Instruction,10503361.88,4776.43
2014-15,638,Coweta County,5054,Newnan High School,K-12 Expenditures,Instructional Support,2377.54,1.08
2014-15,638,Coweta County,5054,Newnan High School,K-12 Expenditures,Maintenance and Operations,365499.07,166.21
2014-15,638,Coweta County,5054,Newnan High School,K-12 Expenditures,Media,187525.67,85.28
2014-15,638,Coweta County,5054,Newnan High School,K-12 Expenditures,Pupil Services,567011.5,257.85
2014-15,638,Coweta County,5054,Newnan High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,5054,Newnan High School,K-12 Expenditures,School Administration,1065952.37,484.74
2014-15,638,Coweta County,5054,Newnan High School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,5054,Newnan High School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,196,Northgate High School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,196,Northgate High School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,196,Northgate High School,K-12 Expenditures,Instruction,8309620.33,4702.67
2014-15,638,Coweta County,196,Northgate High School,K-12 Expenditures,Instructional Support,30475.49,17.25
2014-15,638,Coweta County,196,Northgate High School,K-12 Expenditures,Maintenance and Operations,300836.26,170.25
2014-15,638,Coweta County,196,Northgate High School,K-12 Expenditures,Media,156578.44,88.61
2014-15,638,Coweta County,196,Northgate High School,K-12 Expenditures,Pupil Services,600909.02,340.07
2014-15,638,Coweta County,196,Northgate High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,196,Northgate High School,K-12 Expenditures,School Administration,1068190.64,604.52
2014-15,638,Coweta County,196,Northgate High School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,196,Northgate High School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,2056,Northside Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,2056,Northside Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,2056,Northside Elementary School,K-12 Expenditures,Instruction,2379032.37,6277.13
2014-15,638,Coweta County,2056,Northside Elementary School,K-12 Expenditures,Instructional Support,15,0.04
2014-15,638,Coweta County,2056,Northside Elementary School,K-12 Expenditures,Maintenance and Operations,132004.27,348.3
2014-15,638,Coweta County,2056,Northside Elementary School,K-12 Expenditures,Media,83069.64,219.18
2014-15,638,Coweta County,2056,Northside Elementary School,K-12 Expenditures,Pupil Services,210489.11,555.38
2014-15,638,Coweta County,2056,Northside Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,2056,Northside Elementary School,K-12 Expenditures,School Administration,342610.44,903.99
2014-15,638,Coweta County,2056,Northside Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,2056,Northside Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,199,Poplar Road Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,199,Poplar Road Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,199,Poplar Road Elementary School,K-12 Expenditures,Instruction,3129839.48,5796
2014-15,638,Coweta County,199,Poplar Road Elementary School,K-12 Expenditures,Instructional Support,89.7,0.17
2014-15,638,Coweta County,199,Poplar Road Elementary School,K-12 Expenditures,Maintenance and Operations,152674.33,282.73
2014-15,638,Coweta County,199,Poplar Road Elementary School,K-12 Expenditures,Media,78168.25,144.76
2014-15,638,Coweta County,199,Poplar Road Elementary School,K-12 Expenditures,Pupil Services,163422.64,302.63
2014-15,638,Coweta County,199,Poplar Road Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,199,Poplar Road Elementary School,K-12 Expenditures,School Administration,338776.81,627.36
2014-15,638,Coweta County,199,Poplar Road Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,199,Poplar Road Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,1054,Ruth Hill Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,1054,Ruth Hill Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,1054,Ruth Hill Elementary School,K-12 Expenditures,Instruction,2454026.75,5927.6
2014-15,638,Coweta County,1054,Ruth Hill Elementary School,K-12 Expenditures,Instructional Support,49531.29,119.64
2014-15,638,Coweta County,1054,Ruth Hill Elementary School,K-12 Expenditures,Maintenance and Operations,133285.46,321.95
2014-15,638,Coweta County,1054,Ruth Hill Elementary School,K-12 Expenditures,Media,94313.58,227.81
2014-15,638,Coweta County,1054,Ruth Hill Elementary School,K-12 Expenditures,Pupil Services,264879.28,639.81
2014-15,638,Coweta County,1054,Ruth Hill Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,1054,Ruth Hill Elementary School,K-12 Expenditures,School Administration,323171.24,780.61
2014-15,638,Coweta County,1054,Ruth Hill Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,1054,Ruth Hill Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,301,Smokey Road Middle School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,301,Smokey Road Middle School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,301,Smokey Road Middle School,K-12 Expenditures,Instruction,4156165.24,5348.99
2014-15,638,Coweta County,301,Smokey Road Middle School,K-12 Expenditures,Instructional Support,2092.86,2.69
2014-15,638,Coweta County,301,Smokey Road Middle School,K-12 Expenditures,Maintenance and Operations,194483.84,250.3
2014-15,638,Coweta County,301,Smokey Road Middle School,K-12 Expenditures,Media,86996.44,111.96
2014-15,638,Coweta County,301,Smokey Road Middle School,K-12 Expenditures,Pupil Services,276776.23,356.21
2014-15,638,Coweta County,301,Smokey Road Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,301,Smokey Road Middle School,K-12 Expenditures,School Administration,462272.39,594.95
2014-15,638,Coweta County,301,Smokey Road Middle School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,301,Smokey Road Middle School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,295,Thomas Crossroads Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,295,Thomas Crossroads Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,295,Thomas Crossroads Elementary School,K-12 Expenditures,Instruction,2164094.83,5591.98
2014-15,638,Coweta County,295,Thomas Crossroads Elementary School,K-12 Expenditures,Instructional Support,41.88,0.11
2014-15,638,Coweta County,295,Thomas Crossroads Elementary School,K-12 Expenditures,Maintenance and Operations,128464.03,331.95
2014-15,638,Coweta County,295,Thomas Crossroads Elementary School,K-12 Expenditures,Media,91097.08,235.39
2014-15,638,Coweta County,295,Thomas Crossroads Elementary School,K-12 Expenditures,Pupil Services,251733.46,650.47
2014-15,638,Coweta County,295,Thomas Crossroads Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,295,Thomas Crossroads Elementary School,K-12 Expenditures,School Administration,319367.5,825.24
2014-15,638,Coweta County,295,Thomas Crossroads Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,295,Thomas Crossroads Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,201,Welch Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,201,Welch Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,201,Welch Elementary School,K-12 Expenditures,Instruction,3960963.05,5177.73
2014-15,638,Coweta County,201,Welch Elementary School,K-12 Expenditures,Instructional Support,0,0
2014-15,638,Coweta County,201,Welch Elementary School,K-12 Expenditures,Maintenance and Operations,189790.62,248.09
2014-15,638,Coweta County,201,Welch Elementary School,K-12 Expenditures,Media,80939.17,105.8
2014-15,638,Coweta County,201,Welch Elementary School,K-12 Expenditures,Pupil Services,204280.89,267.03
2014-15,638,Coweta County,201,Welch Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,201,Welch Elementary School,K-12 Expenditures,School Administration,459166.02,600.22
2014-15,638,Coweta County,201,Welch Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,201,Welch Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,5056,Western Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,5056,Western Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,5056,Western Elementary School,K-12 Expenditures,Instruction,2255042.34,6013.45
2014-15,638,Coweta County,5056,Western Elementary School,K-12 Expenditures,Instructional Support,390.39,1.04
2014-15,638,Coweta County,5056,Western Elementary School,K-12 Expenditures,Maintenance and Operations,136005.85,362.68
2014-15,638,Coweta County,5056,Western Elementary School,K-12 Expenditures,Media,87215.25,232.57
2014-15,638,Coweta County,5056,Western Elementary School,K-12 Expenditures,Pupil Services,157460.93,419.9
2014-15,638,Coweta County,5056,Western Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,5056,Western Elementary School,K-12 Expenditures,School Administration,300515.68,801.38
2014-15,638,Coweta County,5056,Western Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,5056,Western Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,189,White Oak Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,189,White Oak Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,189,White Oak Elementary School,K-12 Expenditures,Instruction,3296958.78,5064.45
2014-15,638,Coweta County,189,White Oak Elementary School,K-12 Expenditures,Instructional Support,15,0.02
2014-15,638,Coweta County,189,White Oak Elementary School,K-12 Expenditures,Maintenance and Operations,148320.54,227.83
2014-15,638,Coweta County,189,White Oak Elementary School,K-12 Expenditures,Media,86871.06,133.44
2014-15,638,Coweta County,189,White Oak Elementary School,K-12 Expenditures,Pupil Services,188244.73,289.16
2014-15,638,Coweta County,189,White Oak Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,189,White Oak Elementary School,K-12 Expenditures,School Administration,349136.38,536.31
2014-15,638,Coweta County,189,White Oak Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,189,White Oak Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,638,Coweta County,103,Willis Road Elementary,K-12 Expenditures,Debt Services,0,0
2014-15,638,Coweta County,103,Willis Road Elementary,K-12 Expenditures,General Administration,0,0
2014-15,638,Coweta County,103,Willis Road Elementary,K-12 Expenditures,Instruction,3413815.58,5125.85
2014-15,638,Coweta County,103,Willis Road Elementary,K-12 Expenditures,Instructional Support,637.96,0.96
2014-15,638,Coweta County,103,Willis Road Elementary,K-12 Expenditures,Maintenance and Operations,144305.11,216.67
2014-15,638,Coweta County,103,Willis Road Elementary,K-12 Expenditures,Media,96423.68,144.78
2014-15,638,Coweta County,103,Willis Road Elementary,K-12 Expenditures,Pupil Services,172992.33,259.75
2014-15,638,Coweta County,103,Willis Road Elementary,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,638,Coweta County,103,Willis Road Elementary,K-12 Expenditures,School Administration,429361.55,644.69
2014-15,638,Coweta County,103,Willis Road Elementary,K-12 Expenditures,School food Services,0,0
2014-15,638,Coweta County,103,Willis Road Elementary,K-12 Expenditures,Transportation,0,0
2014-15,639,Crawford County,ALL,All Column Values,K-12 Expenditures,Debt Services,0,0
2014-15,639,Crawford County,ALL,All Column Values,K-12 Expenditures,General Administration,780133.27,464.64
2014-15,639,Crawford County,ALL,All Column Values,K-12 Expenditures,Instruction,8791087.89,5235.91
2014-15,639,Crawford County,ALL,All Column Values,K-12 Expenditures,Instructional Support,74367.3,44.29
2014-15,639,Crawford County,ALL,All Column Values,K-12 Expenditures,Maintenance and Operations,1135926.3,676.55
2014-15,639,Crawford County,ALL,All Column Values,K-12 Expenditures,Media,213293.92,127.04
2014-15,639,Crawford County,ALL,All Column Values,K-12 Expenditures,Pupil Services,390838.57,232.78
2014-15,639,Crawford County,ALL,All Column Values,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,639,Crawford County,ALL,All Column Values,K-12 Expenditures,School Administration,984600.67,586.42
2014-15,639,Crawford County,ALL,All Column Values,K-12 Expenditures,School food Services,17035.59,10.15
2014-15,639,Crawford County,ALL,All Column Values,K-12 Expenditures,Transportation,828507.97,493.45
2014-15,639,Crawford County,ALL,All Column Values,K-12 Revenues,Federal,57864.25,34.46
2014-15,639,Crawford County,ALL,All Column Values,K-12 Revenues,Local,4733841.95,2819.44
2014-15,639,Crawford County,ALL,All Column Values,K-12 Revenues,Other,0,0
2014-15,639,Crawford County,ALL,All Column Values,K-12 Revenues,State Lottery,0,0
2014-15,639,Crawford County,ALL,All Column Values,K-12 Revenues,State Other,251897.69,150.03
2014-15,639,Crawford County,ALL,All Column Values,K-12 Revenues,State QBE,8964327,5339.09
2014-15,639,Crawford County,192,Crawford County Elementary School,K-12 Expenditures,Debt Services,0,0
2014-15,639,Crawford County,192,Crawford County Elementary School,K-12 Expenditures,General Administration,0,0
2014-15,639,Crawford County,192,Crawford County Elementary School,K-12 Expenditures,Instruction,4287690.03,5386.55
2014-15,639,Crawford County,192,Crawford County Elementary School,K-12 Expenditures,Instructional Support,10783.35,13.55
2014-15,639,Crawford County,192,Crawford County Elementary School,K-12 Expenditures,Maintenance and Operations,299165.13,375.84
2014-15,639,Crawford County,192,Crawford County Elementary School,K-12 Expenditures,Media,102167.15,128.35
2014-15,639,Crawford County,192,Crawford County Elementary School,K-12 Expenditures,Pupil Services,37425.32,47.02
2014-15,639,Crawford County,192,Crawford County Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,639,Crawford County,192,Crawford County Elementary School,K-12 Expenditures,School Administration,326543.23,410.23
2014-15,639,Crawford County,192,Crawford County Elementary School,K-12 Expenditures,School food Services,0,0
2014-15,639,Crawford County,192,Crawford County Elementary School,K-12 Expenditures,Transportation,0,0
2014-15,639,Crawford County,193,Crawford County High School,K-12 Expenditures,Debt Services,0,0
2014-15,639,Crawford County,193,Crawford County High School,K-12 Expenditures,General Administration,0,0
2014-15,639,Crawford County,193,Crawford County High School,K-12 Expenditures,Instruction,2502456.06,5636.16
2014-15,639,Crawford County,193,Crawford County High School,K-12 Expenditures,Instructional Support,2673.37,6.02
2014-15,639,Crawford County,193,Crawford County High School,K-12 Expenditures,Maintenance and Operations,327966.68,738.66
2014-15,639,Crawford County,193,Crawford County High School,K-12 Expenditures,Media,92510.15,208.36
2014-15,639,Crawford County,193,Crawford County High School,K-12 Expenditures,Pupil Services,140092.66,315.52
2014-15,639,Crawford County,193,Crawford County High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,639,Crawford County,193,Crawford County High School,K-12 Expenditures,School Administration,342992.46,772.51
2014-15,639,Crawford County,193,Crawford County High School,K-12 Expenditures,School food Services,0,0
2014-15,639,Crawford County,193,Crawford County High School,K-12 Expenditures,Transportation,0,0
2014-15,639,Crawford County,202,Crawford County Middle School,K-12 Expenditures,Debt Services,0,0
2014-15,639,Crawford County,202,Crawford County Middle School,K-12 Expenditures,General Administration,0,0
2014-15,639,Crawford County,202,Crawford County Middle School,K-12 Expenditures,Instruction,1952895.9,4627.72
2014-15,639,Crawford County,202,Crawford County Middle School,K-12 Expenditures,Instructional Support,11339.79,26.87
2014-15,639,Crawford County,202,Crawford County Middle School,K-12 Expenditures,Maintenance and Operations,144369.03,342.11
2014-15,639,Crawford County,202,Crawford County Middle School,K-12 Expenditures,Media,18616.62,44.12
2014-15,639,Crawford County,202,Crawford County Middle School,K-12 Expenditures,Pupil Services,60342.59,142.99
2014-15,639,Crawford County,202,Crawford County Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2014-15,639,Crawford County,202,Crawford County Middle School,K-12 Expenditures,School Administration,297773.08,705.62
2014-15,639,Crawford County,202,Crawford County Middle School,K-12 Expenditures,School food Services,0,0
2014-15,639,Crawford County,202,Crawford County Middle School,K-12 Expenditures,Transportation,0,0
