SCHOOL_YEAR,DISTRICT_CODE,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,Revenues/Expenditures,Description,REV_EXP_VALUE,Dollars per FTE
2017-18,633,Cobb County,4066,Pebblebrook High School,K-12 Expenditures,Maintenance and Operations,1496824.51,576.81
2017-18,633,Cobb County,4066,Pebblebrook High School,K-12 Expenditures,Media,240550.04,92.7
2017-18,633,Cobb County,4066,Pebblebrook High School,K-12 Expenditures,Pupil Services,624715.07,240.74
2017-18,633,Cobb County,4066,Pebblebrook High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,4066,Pebblebrook High School,K-12 Expenditures,School Administration,1394598.94,537.42
2017-18,633,Cobb County,4066,Pebblebrook High School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,4066,Pebblebrook High School,K-12 Expenditures,Transportation,228507.11,88.06
2017-18,633,Cobb County,109,Pickett's Mill Elementary,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,109,Pickett's Mill Elementary,K-12 Expenditures,General Administration,598.23,0.82
2017-18,633,Cobb County,109,Pickett's Mill Elementary,K-12 Expenditures,Instruction,4749536.32,6542.06
2017-18,633,Cobb County,109,Pickett's Mill Elementary,K-12 Expenditures,Instructional Support,73179.02,100.8
2017-18,633,Cobb County,109,Pickett's Mill Elementary,K-12 Expenditures,Maintenance and Operations,440764.19,607.11
2017-18,633,Cobb County,109,Pickett's Mill Elementary,K-12 Expenditures,Media,94083.78,129.59
2017-18,633,Cobb County,109,Pickett's Mill Elementary,K-12 Expenditures,Pupil Services,173333.99,238.75
2017-18,633,Cobb County,109,Pickett's Mill Elementary,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,109,Pickett's Mill Elementary,K-12 Expenditures,School Administration,475385.75,654.8
2017-18,633,Cobb County,109,Pickett's Mill Elementary,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,109,Pickett's Mill Elementary,K-12 Expenditures,Transportation,1244.31,1.71
2017-18,633,Cobb County,280,Pine Mountain Middle School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,280,Pine Mountain Middle School,K-12 Expenditures,General Administration,2687.49,4.27
2017-18,633,Cobb County,280,Pine Mountain Middle School,K-12 Expenditures,Instruction,2864999.75,4547.62
2017-18,633,Cobb County,280,Pine Mountain Middle School,K-12 Expenditures,Instructional Support,64856.44,102.95
2017-18,633,Cobb County,280,Pine Mountain Middle School,K-12 Expenditures,Maintenance and Operations,532755.85,845.64
2017-18,633,Cobb County,280,Pine Mountain Middle School,K-12 Expenditures,Media,117887.47,187.12
2017-18,633,Cobb County,280,Pine Mountain Middle School,K-12 Expenditures,Pupil Services,143213.05,227.32
2017-18,633,Cobb County,280,Pine Mountain Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,280,Pine Mountain Middle School,K-12 Expenditures,School Administration,563509.62,894.46
2017-18,633,Cobb County,280,Pine Mountain Middle School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,280,Pine Mountain Middle School,K-12 Expenditures,Transportation,4673.07,7.42
2017-18,633,Cobb County,204,Pitner Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,204,Pitner Elementary School,K-12 Expenditures,General Administration,557.29,0.64
2017-18,633,Cobb County,204,Pitner Elementary School,K-12 Expenditures,Instruction,6484547.07,7453.5
2017-18,633,Cobb County,204,Pitner Elementary School,K-12 Expenditures,Instructional Support,86485.17,99.41
2017-18,633,Cobb County,204,Pitner Elementary School,K-12 Expenditures,Maintenance and Operations,483266.23,555.48
2017-18,633,Cobb County,204,Pitner Elementary School,K-12 Expenditures,Media,147964.85,170.07
2017-18,633,Cobb County,204,Pitner Elementary School,K-12 Expenditures,Pupil Services,189117.64,217.38
2017-18,633,Cobb County,204,Pitner Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,204,Pitner Elementary School,K-12 Expenditures,School Administration,591324.83,679.68
2017-18,633,Cobb County,204,Pitner Elementary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,204,Pitner Elementary School,K-12 Expenditures,Transportation,1078.43,1.24
2017-18,633,Cobb County,188,Pope High School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,188,Pope High School,K-12 Expenditures,General Administration,1280.86,0.64
2017-18,633,Cobb County,188,Pope High School,K-12 Expenditures,Instruction,10063064.17,5041.62
2017-18,633,Cobb County,188,Pope High School,K-12 Expenditures,Instructional Support,199323.21,99.86
2017-18,633,Cobb County,188,Pope High School,K-12 Expenditures,Maintenance and Operations,1254020.01,628.27
2017-18,633,Cobb County,188,Pope High School,K-12 Expenditures,Media,121756.3,61
2017-18,633,Cobb County,188,Pope High School,K-12 Expenditures,Pupil Services,585947.11,293.56
2017-18,633,Cobb County,188,Pope High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,188,Pope High School,K-12 Expenditures,School Administration,1148172.96,575.24
2017-18,633,Cobb County,188,Pope High School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,188,Pope High School,K-12 Expenditures,Transportation,5.09,0
2017-18,633,Cobb County,489,Powder Springs Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,489,Powder Springs Elementary School,K-12 Expenditures,General Administration,486.49,0.63
2017-18,633,Cobb County,489,Powder Springs Elementary School,K-12 Expenditures,Instruction,5341501.16,6964.15
2017-18,633,Cobb County,489,Powder Springs Elementary School,K-12 Expenditures,Instructional Support,76912.44,100.28
2017-18,633,Cobb County,489,Powder Springs Elementary School,K-12 Expenditures,Maintenance and Operations,425604.15,554.89
2017-18,633,Cobb County,489,Powder Springs Elementary School,K-12 Expenditures,Media,151783.07,197.89
2017-18,633,Cobb County,489,Powder Springs Elementary School,K-12 Expenditures,Pupil Services,210375.43,274.28
2017-18,633,Cobb County,489,Powder Springs Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,489,Powder Springs Elementary School,K-12 Expenditures,School Administration,461805.05,602.09
2017-18,633,Cobb County,489,Powder Springs Elementary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,489,Powder Springs Elementary School,K-12 Expenditures,Transportation,11152.04,14.54
2017-18,633,Cobb County,1067,Powers Ferry Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,1067,Powers Ferry Elementary School,K-12 Expenditures,General Administration,295.53,0.6
2017-18,633,Cobb County,1067,Powers Ferry Elementary School,K-12 Expenditures,Instruction,3339909.38,6816.14
2017-18,633,Cobb County,1067,Powers Ferry Elementary School,K-12 Expenditures,Instructional Support,44420.35,90.65
2017-18,633,Cobb County,1067,Powers Ferry Elementary School,K-12 Expenditures,Maintenance and Operations,287964.28,587.68
2017-18,633,Cobb County,1067,Powers Ferry Elementary School,K-12 Expenditures,Media,87523.74,178.62
2017-18,633,Cobb County,1067,Powers Ferry Elementary School,K-12 Expenditures,Pupil Services,117498.8,239.79
2017-18,633,Cobb County,1067,Powers Ferry Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,1067,Powers Ferry Elementary School,K-12 Expenditures,School Administration,432818.84,883.3
2017-18,633,Cobb County,1067,Powers Ferry Elementary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,1067,Powers Ferry Elementary School,K-12 Expenditures,Transportation,5512.88,11.25
2017-18,633,Cobb County,102,Riverside Intermediate School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,102,Riverside Intermediate School,K-12 Expenditures,General Administration,751.5,0.61
2017-18,633,Cobb County,102,Riverside Intermediate School,K-12 Expenditures,Instruction,8348686.06,6765.55
2017-18,633,Cobb County,102,Riverside Intermediate School,K-12 Expenditures,Instructional Support,117500.93,95.22
2017-18,633,Cobb County,102,Riverside Intermediate School,K-12 Expenditures,Maintenance and Operations,544099.66,440.92
2017-18,633,Cobb County,102,Riverside Intermediate School,K-12 Expenditures,Media,169441.93,137.31
2017-18,633,Cobb County,102,Riverside Intermediate School,K-12 Expenditures,Pupil Services,242414.4,196.45
2017-18,633,Cobb County,102,Riverside Intermediate School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,102,Riverside Intermediate School,K-12 Expenditures,School Administration,745520.32,604.15
2017-18,633,Cobb County,102,Riverside Intermediate School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,102,Riverside Intermediate School,K-12 Expenditures,Transportation,2306.47,1.87
2017-18,633,Cobb County,307,Riverside Primary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,307,Riverside Primary School,K-12 Expenditures,General Administration,337.1,0.61
2017-18,633,Cobb County,307,Riverside Primary School,K-12 Expenditures,Instruction,4895804.84,8789.6
2017-18,633,Cobb County,307,Riverside Primary School,K-12 Expenditures,Instructional Support,55322.17,99.32
2017-18,633,Cobb County,307,Riverside Primary School,K-12 Expenditures,Maintenance and Operations,357788.91,642.35
2017-18,633,Cobb County,307,Riverside Primary School,K-12 Expenditures,Media,103940.77,186.61
2017-18,633,Cobb County,307,Riverside Primary School,K-12 Expenditures,Pupil Services,132806.26,238.43
2017-18,633,Cobb County,307,Riverside Primary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,307,Riverside Primary School,K-12 Expenditures,School Administration,441298,792.28
2017-18,633,Cobb County,307,Riverside Primary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,307,Riverside Primary School,K-12 Expenditures,Transportation,1.32,0
2017-18,633,Cobb County,378,Rocky Mount Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,378,Rocky Mount Elementary School,K-12 Expenditures,General Administration,662.57,1.13
2017-18,633,Cobb County,378,Rocky Mount Elementary School,K-12 Expenditures,Instruction,3772522.48,6459.8
2017-18,633,Cobb County,378,Rocky Mount Elementary School,K-12 Expenditures,Instructional Support,58450.42,100.09
2017-18,633,Cobb County,378,Rocky Mount Elementary School,K-12 Expenditures,Maintenance and Operations,314852.98,539.13
2017-18,633,Cobb County,378,Rocky Mount Elementary School,K-12 Expenditures,Media,114397.73,195.89
2017-18,633,Cobb County,378,Rocky Mount Elementary School,K-12 Expenditures,Pupil Services,149812.15,256.53
2017-18,633,Cobb County,378,Rocky Mount Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,378,Rocky Mount Elementary School,K-12 Expenditures,School Administration,461654.18,790.5
2017-18,633,Cobb County,378,Rocky Mount Elementary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,378,Rocky Mount Elementary School,K-12 Expenditures,Transportation,6162.07,10.55
2017-18,633,Cobb County,3067,Russell Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,3067,Russell Elementary School,K-12 Expenditures,General Administration,797.41,1.22
2017-18,633,Cobb County,3067,Russell Elementary School,K-12 Expenditures,Instruction,4732391.15,7225.02
2017-18,633,Cobb County,3067,Russell Elementary School,K-12 Expenditures,Instructional Support,63717.08,97.28
2017-18,633,Cobb County,3067,Russell Elementary School,K-12 Expenditures,Maintenance and Operations,379261.16,579.02
2017-18,633,Cobb County,3067,Russell Elementary School,K-12 Expenditures,Media,77484.05,118.3
2017-18,633,Cobb County,3067,Russell Elementary School,K-12 Expenditures,Pupil Services,144745.39,220.99
2017-18,633,Cobb County,3067,Russell Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,3067,Russell Elementary School,K-12 Expenditures,School Administration,513974.29,784.69
2017-18,633,Cobb County,3067,Russell Elementary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,3067,Russell Elementary School,K-12 Expenditures,Transportation,5994.96,9.15
2017-18,633,Cobb County,398,Sanders Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,398,Sanders Elementary School,K-12 Expenditures,General Administration,455.96,0.63
2017-18,633,Cobb County,398,Sanders Elementary School,K-12 Expenditures,Instruction,4893117.98,6805.45
2017-18,633,Cobb County,398,Sanders Elementary School,K-12 Expenditures,Instructional Support,70430.19,97.96
2017-18,633,Cobb County,398,Sanders Elementary School,K-12 Expenditures,Maintenance and Operations,449218.73,624.78
2017-18,633,Cobb County,398,Sanders Elementary School,K-12 Expenditures,Media,81296.35,113.07
2017-18,633,Cobb County,398,Sanders Elementary School,K-12 Expenditures,Pupil Services,158573,220.55
2017-18,633,Cobb County,398,Sanders Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,398,Sanders Elementary School,K-12 Expenditures,School Administration,499212.25,694.31
2017-18,633,Cobb County,398,Sanders Elementary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,398,Sanders Elementary School,K-12 Expenditures,Transportation,4857.1,6.76
2017-18,633,Cobb County,5067,Sedalia Park Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,5067,Sedalia Park Elementary School,K-12 Expenditures,General Administration,525.46,0.63
2017-18,633,Cobb County,5067,Sedalia Park Elementary School,K-12 Expenditures,Instruction,5382229.97,6407.42
2017-18,633,Cobb County,5067,Sedalia Park Elementary School,K-12 Expenditures,Instructional Support,90900.19,108.21
2017-18,633,Cobb County,5067,Sedalia Park Elementary School,K-12 Expenditures,Maintenance and Operations,426724.6,508.01
2017-18,633,Cobb County,5067,Sedalia Park Elementary School,K-12 Expenditures,Media,152042.55,181
2017-18,633,Cobb County,5067,Sedalia Park Elementary School,K-12 Expenditures,Pupil Services,177467.23,211.27
2017-18,633,Cobb County,5067,Sedalia Park Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,5067,Sedalia Park Elementary School,K-12 Expenditures,School Administration,515738.97,613.97
2017-18,633,Cobb County,5067,Sedalia Park Elementary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,5067,Sedalia Park Elementary School,K-12 Expenditures,Transportation,5133.88,6.11
2017-18,633,Cobb County,291,Shallowford Falls Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,291,Shallowford Falls Elementary School,K-12 Expenditures,General Administration,438.43,0.64
2017-18,633,Cobb County,291,Shallowford Falls Elementary School,K-12 Expenditures,Instruction,4966082.55,7292.34
2017-18,633,Cobb County,291,Shallowford Falls Elementary School,K-12 Expenditures,Instructional Support,78723.16,115.6
2017-18,633,Cobb County,291,Shallowford Falls Elementary School,K-12 Expenditures,Maintenance and Operations,393957.22,578.5
2017-18,633,Cobb County,291,Shallowford Falls Elementary School,K-12 Expenditures,Media,147395.1,216.44
2017-18,633,Cobb County,291,Shallowford Falls Elementary School,K-12 Expenditures,Pupil Services,166390.46,244.33
2017-18,633,Cobb County,291,Shallowford Falls Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,291,Shallowford Falls Elementary School,K-12 Expenditures,School Administration,491014.94,721.02
2017-18,633,Cobb County,291,Shallowford Falls Elementary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,291,Shallowford Falls Elementary School,K-12 Expenditures,Transportation,1257.71,1.85
2017-18,633,Cobb County,389,Simpson Middle School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,389,Simpson Middle School,K-12 Expenditures,General Administration,604.06,0.65
2017-18,633,Cobb County,389,Simpson Middle School,K-12 Expenditures,Instruction,5249648.17,5644.78
2017-18,633,Cobb County,389,Simpson Middle School,K-12 Expenditures,Instructional Support,98034.95,105.41
2017-18,633,Cobb County,389,Simpson Middle School,K-12 Expenditures,Maintenance and Operations,596120.32,640.99
2017-18,633,Cobb County,389,Simpson Middle School,K-12 Expenditures,Media,121653.8,130.81
2017-18,633,Cobb County,389,Simpson Middle School,K-12 Expenditures,Pupil Services,200096.93,215.16
2017-18,633,Cobb County,389,Simpson Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,389,Simpson Middle School,K-12 Expenditures,School Administration,656997.63,706.45
2017-18,633,Cobb County,389,Simpson Middle School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,389,Simpson Middle School,K-12 Expenditures,Transportation,5277.79,5.68
2017-18,633,Cobb County,294,Smitha Middle School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,294,Smitha Middle School,K-12 Expenditures,General Administration,652.12,0.63
2017-18,633,Cobb County,294,Smitha Middle School,K-12 Expenditures,Instruction,5434336.19,5255.64
2017-18,633,Cobb County,294,Smitha Middle School,K-12 Expenditures,Instructional Support,102585.66,99.21
2017-18,633,Cobb County,294,Smitha Middle School,K-12 Expenditures,Maintenance and Operations,597801.99,578.15
2017-18,633,Cobb County,294,Smitha Middle School,K-12 Expenditures,Media,127476.52,123.28
2017-18,633,Cobb County,294,Smitha Middle School,K-12 Expenditures,Pupil Services,222329.79,215.02
2017-18,633,Cobb County,294,Smitha Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,294,Smitha Middle School,K-12 Expenditures,School Administration,762709.28,737.63
2017-18,633,Cobb County,294,Smitha Middle School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,294,Smitha Middle School,K-12 Expenditures,Transportation,10301.98,9.96
2017-18,633,Cobb County,214,Smyrna Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,214,Smyrna Elementary School,K-12 Expenditures,General Administration,634.58,0.62
2017-18,633,Cobb County,214,Smyrna Elementary School,K-12 Expenditures,Instruction,6357323.33,6257.21
2017-18,633,Cobb County,214,Smyrna Elementary School,K-12 Expenditures,Instructional Support,96702.77,95.18
2017-18,633,Cobb County,214,Smyrna Elementary School,K-12 Expenditures,Maintenance and Operations,507238.85,499.25
2017-18,633,Cobb County,214,Smyrna Elementary School,K-12 Expenditures,Media,147543.78,145.22
2017-18,633,Cobb County,214,Smyrna Elementary School,K-12 Expenditures,Pupil Services,245802.62,241.93
2017-18,633,Cobb County,214,Smyrna Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,214,Smyrna Elementary School,K-12 Expenditures,School Administration,630982.33,621.05
2017-18,633,Cobb County,214,Smyrna Elementary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,214,Smyrna Elementary School,K-12 Expenditures,Transportation,11055.16,10.88
2017-18,633,Cobb County,478,Sope Creek Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,478,Sope Creek Elementary School,K-12 Expenditures,General Administration,1369.34,1.18
2017-18,633,Cobb County,478,Sope Creek Elementary School,K-12 Expenditures,Instruction,6688059.29,5745.76
2017-18,633,Cobb County,478,Sope Creek Elementary School,K-12 Expenditures,Instructional Support,115052.69,98.84
2017-18,633,Cobb County,478,Sope Creek Elementary School,K-12 Expenditures,Maintenance and Operations,551443.82,473.75
2017-18,633,Cobb County,478,Sope Creek Elementary School,K-12 Expenditures,Media,102860.66,88.37
2017-18,633,Cobb County,478,Sope Creek Elementary School,K-12 Expenditures,Pupil Services,241149.2,207.17
2017-18,633,Cobb County,478,Sope Creek Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,478,Sope Creek Elementary School,K-12 Expenditures,School Administration,576095.66,494.93
2017-18,633,Cobb County,478,Sope Creek Elementary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,478,Sope Creek Elementary School,K-12 Expenditures,Transportation,9357.39,8.04
2017-18,633,Cobb County,3056,South Cobb High School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,3056,South Cobb High School,K-12 Expenditures,General Administration,1398.35,0.72
2017-18,633,Cobb County,3056,South Cobb High School,K-12 Expenditures,Instruction,10614034.09,5429.17
2017-18,633,Cobb County,3056,South Cobb High School,K-12 Expenditures,Instructional Support,303679.98,155.34
2017-18,633,Cobb County,3056,South Cobb High School,K-12 Expenditures,Maintenance and Operations,1530225.49,782.72
2017-18,633,Cobb County,3056,South Cobb High School,K-12 Expenditures,Media,236476.97,120.96
2017-18,633,Cobb County,3056,South Cobb High School,K-12 Expenditures,Pupil Services,544712.07,278.63
2017-18,633,Cobb County,3056,South Cobb High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,3056,South Cobb High School,K-12 Expenditures,School Administration,1072241.96,548.46
2017-18,633,Cobb County,3056,South Cobb High School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,3056,South Cobb High School,K-12 Expenditures,Transportation,202827.15,103.75
2017-18,633,Cobb County,373,Sprayberry High School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,373,Sprayberry High School,K-12 Expenditures,General Administration,20927.98,12.23
2017-18,633,Cobb County,373,Sprayberry High School,K-12 Expenditures,Instruction,8349274.96,4879.76
2017-18,633,Cobb County,373,Sprayberry High School,K-12 Expenditures,Instructional Support,173165.89,101.21
2017-18,633,Cobb County,373,Sprayberry High School,K-12 Expenditures,Maintenance and Operations,1203449.19,703.36
2017-18,633,Cobb County,373,Sprayberry High School,K-12 Expenditures,Media,133388.02,77.96
2017-18,633,Cobb County,373,Sprayberry High School,K-12 Expenditures,Pupil Services,525416.49,307.08
2017-18,633,Cobb County,373,Sprayberry High School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,373,Sprayberry High School,K-12 Expenditures,School Administration,1029289.12,601.57
2017-18,633,Cobb County,373,Sprayberry High School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,373,Sprayberry High School,K-12 Expenditures,Transportation,4.3,0
2017-18,633,Cobb County,180,Still Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,180,Still Elementary School,K-12 Expenditures,General Administration,485.84,0.65
2017-18,633,Cobb County,180,Still Elementary School,K-12 Expenditures,Instruction,6129000.89,8193.85
2017-18,633,Cobb County,180,Still Elementary School,K-12 Expenditures,Instructional Support,79234.56,105.93
2017-18,633,Cobb County,180,Still Elementary School,K-12 Expenditures,Maintenance and Operations,440011.66,588.25
2017-18,633,Cobb County,180,Still Elementary School,K-12 Expenditures,Media,134564.44,179.9
2017-18,633,Cobb County,180,Still Elementary School,K-12 Expenditures,Pupil Services,168860.48,225.75
2017-18,633,Cobb County,180,Still Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,180,Still Elementary School,K-12 Expenditures,School Administration,549889.82,735.15
2017-18,633,Cobb County,180,Still Elementary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,180,Still Elementary School,K-12 Expenditures,Transportation,1044.14,1.4
2017-18,633,Cobb County,475,Tapp Middle School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,475,Tapp Middle School,K-12 Expenditures,General Administration,580.67,0.64
2017-18,633,Cobb County,475,Tapp Middle School,K-12 Expenditures,Instruction,4577928.91,5080.94
2017-18,633,Cobb County,475,Tapp Middle School,K-12 Expenditures,Instructional Support,91049.7,101.05
2017-18,633,Cobb County,475,Tapp Middle School,K-12 Expenditures,Maintenance and Operations,585570.01,649.91
2017-18,633,Cobb County,475,Tapp Middle School,K-12 Expenditures,Media,112352.26,124.7
2017-18,633,Cobb County,475,Tapp Middle School,K-12 Expenditures,Pupil Services,198244.2,220.03
2017-18,633,Cobb County,475,Tapp Middle School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,475,Tapp Middle School,K-12 Expenditures,School Administration,568859.08,631.36
2017-18,633,Cobb County,475,Tapp Middle School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,475,Tapp Middle School,K-12 Expenditures,Transportation,9025.89,10.02
2017-18,633,Cobb County,4068,Teasley Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,4068,Teasley Elementary School,K-12 Expenditures,General Administration,585.22,0.64
2017-18,633,Cobb County,4068,Teasley Elementary School,K-12 Expenditures,Instruction,5442522.61,5993.97
2017-18,633,Cobb County,4068,Teasley Elementary School,K-12 Expenditures,Instructional Support,91492.2,100.76
2017-18,633,Cobb County,4068,Teasley Elementary School,K-12 Expenditures,Maintenance and Operations,492759.58,542.69
2017-18,633,Cobb County,4068,Teasley Elementary School,K-12 Expenditures,Media,140790.26,155.06
2017-18,633,Cobb County,4068,Teasley Elementary School,K-12 Expenditures,Pupil Services,198453.71,218.56
2017-18,633,Cobb County,4068,Teasley Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,4068,Teasley Elementary School,K-12 Expenditures,School Administration,527961.82,581.46
2017-18,633,Cobb County,4068,Teasley Elementary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,4068,Teasley Elementary School,K-12 Expenditures,Transportation,5389.71,5.94
2017-18,633,Cobb County,491,Timber Ridge Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,491,Timber Ridge Elementary School,K-12 Expenditures,General Administration,359.18,0.64
2017-18,633,Cobb County,491,Timber Ridge Elementary School,K-12 Expenditures,Instruction,4006426.63,7192.87
2017-18,633,Cobb County,491,Timber Ridge Elementary School,K-12 Expenditures,Instructional Support,58783.22,105.54
2017-18,633,Cobb County,491,Timber Ridge Elementary School,K-12 Expenditures,Maintenance and Operations,339996.43,610.41
2017-18,633,Cobb County,491,Timber Ridge Elementary School,K-12 Expenditures,Media,75494.18,135.54
2017-18,633,Cobb County,491,Timber Ridge Elementary School,K-12 Expenditures,Pupil Services,145236.33,260.75
2017-18,633,Cobb County,491,Timber Ridge Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,491,Timber Ridge Elementary School,K-12 Expenditures,School Administration,436999.97,784.56
2017-18,633,Cobb County,491,Timber Ridge Elementary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,491,Timber Ridge Elementary School,K-12 Expenditures,Transportation,899.37,1.61
2017-18,633,Cobb County,181,Tritt Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,181,Tritt Elementary School,K-12 Expenditures,General Administration,563.79,0.65
2017-18,633,Cobb County,181,Tritt Elementary School,K-12 Expenditures,Instruction,5585348.06,6405.22
2017-18,633,Cobb County,181,Tritt Elementary School,K-12 Expenditures,Instructional Support,88554.03,101.55
2017-18,633,Cobb County,181,Tritt Elementary School,K-12 Expenditures,Maintenance and Operations,447661.42,513.37
2017-18,633,Cobb County,181,Tritt Elementary School,K-12 Expenditures,Media,157444.52,180.56
2017-18,633,Cobb County,181,Tritt Elementary School,K-12 Expenditures,Pupil Services,265735.29,304.74
2017-18,633,Cobb County,181,Tritt Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
2017-18,633,Cobb County,181,Tritt Elementary School,K-12 Expenditures,School Administration,550864.45,631.73
2017-18,633,Cobb County,181,Tritt Elementary School,K-12 Expenditures,School food Services,0,0
2017-18,633,Cobb County,181,Tritt Elementary School,K-12 Expenditures,Transportation,9096.34,10.43
2017-18,633,Cobb County,191,Varner Elementary School,K-12 Expenditures,Debt Services,0,0
2017-18,633,Cobb County,191,Varner Elementary School,K-12 Expenditures,General Administration,480.65,0.64
2017-18,633,Cobb County,191,Varner Elementary School,K-12 Expenditures,Instruction,5008318.06,6677.76
2017-18,633,Cobb County,191,Varner Elementary School,K-12 Expenditures,Instructional Support,76527.08,102.04
2017-18,633,Cobb County,191,Varner Elementary School,K-12 Expenditures,Maintenance and Operations,393581.14,524.77
2017-18,633,Cobb County,191,Varner Elementary School,K-12 Expenditures,Media,129614.68,172.82
2017-18,633,Cobb County,191,Varner Elementary School,K-12 Expenditures,Pupil Services,177445.55,236.59
2017-18,633,Cobb County,191,Varner Elementary School,K-12 Expenditures,Renovation and Capital Projects,0,0
